store_name,address,sido,gugun,win1,latest_round,latest_date
성정로또판매점,충남 천안시 서북구 동서대로 138 한미타올 페인트가게 옆 점포,충남,천안시,1,977,2021-08-21
세븐일레븐영주가흥로또점,경북 영주시 대학로 144,경북,영주시,1,977,2021-08-21
애월한담일등로또복권판매점,제주 제주시 애월로 66,제주,제주시,1,976,2021-08-14
오복 복권,강원 강릉시 율곡로 2807,강원,강릉시,1,975,2021-08-07
황금돼지 마트(복권방),경남 김해시 금관대로599번길 29 부영9단지상가 108호,경남,김해시,1,975,2021-08-07
GS25(봉천메트로점),서울 관악구 남부순환로 1811 신원메트로빌오피스텔101호,서울,관악구,1,974,2021-07-31
GS25(칠곡미래점),대구 북구 동암로 181,대구,북구,1,974,2021-07-31
서구제일로또,인천 서구 봉수대로 1589 금곡종합상가 B동 5호,인천,서구,1,974,2021-07-31
대박 오렌지24시 편의점,경기 고양시 덕양구 고양대로1369번길 7 1층,경기,고양시,1,974,2021-07-31
GS25(고양주교점),경기 고양시 덕양구 마상로113번길 68 1층 3호,경기,고양시,1,974,2021-07-31
나도일등광혜원,충북 진천군 화랑5길 24-7,충북,진천군,1,974,2021-07-31
복권나라,부산 중구 해관로 47-2,부산,중구,1,973,2021-07-24
세명24시로또,충북 제천시 바이오밸리로 211 3호,충북,제천시,1,973,2021-07-24
상남슈퍼체인,경남 창원시 성산구 마디미로 28 상남재래시장 상남시장2층C-211호,경남,창원시,1,973,2021-07-24
희망복권판매점,인천 서구 보듬5로 5 오덕프라자 104호일부,인천,서구,1,972,2021-07-17
석교복권천국,"대전 중구 대종로 212-1,(석교동)",대전,중구,1,972,2021-07-17
금당복권방,전남 순천시 조례못등길 97,전남,순천시,1,972,2021-07-17
행복복권판매점,"경남 사천시 조동길 49-15 101,102호",경남,사천시,1,972,2021-07-17
세븐일레븐창원사림중앙점,경남 창원시 의창구 창이대로413번길 32 세븐일레븐,경남,창원시,1,972,2021-07-17
GS25(노형이화점),제주 제주시 원노형로 3,제주,제주시,1,972,2021-07-17
화전대박복권,경기 고양시 덕양구 화랑로 33,경기,고양시,1,971,2021-07-10
GS25(청주수곡점),충북 청주시 서원구 수곡로 45,충북,청주시,1,971,2021-07-10
산타복권방,경기 안성시 아양1로 77-10 해천프라자 제1동 104호,경기,안성시,1,970,2021-07-03
전천후로또,강원 춘천시 후석로 456 1층,강원,춘천시,1,970,2021-07-03
행복충전소,경북 예천군 행복로 229 상가 102호,경북,예천군,1,970,2021-07-03
GS25(트윈테크점),서울 금천구 가산디지털1로 119 SK트윈테크타워 SK트윈테크타워A동-103호,서울,금천구,1,969,2021-06-26
수 종합인테리어,인천 서구 서곶로 788,인천,서구,1,969,2021-06-26
CU(의정부시청점),경기 의정부시 의정로22번길 38,경기,의정부시,1,969,2021-06-26
로또판매점,경남 고성군 고성읍 중앙로 20,경남,고성군,1,969,2021-06-26
덩굴유통,부산 서구 까치고개로 202-2,부산,서구,1,968,2021-06-19
이마트24대구안심점,대구 동구 안심로 448 이마트24,대구,동구,1,968,2021-06-19
행운복권,경기 시흥시 오이도로157번길 24 1층 상가,경기,시흥시,1,968,2021-06-19
돼지복권슈퍼,경기 안산시 상록구 부곡로 116 102호,경기,안산시,1,968,2021-06-19
리치조이,경기 용인시 수지구 죽전로168번길 17 GS25단국대앞,경기,용인시,1,968,2021-06-19
토큰박스(퀸스로드점),대구 서구 당산로 289 가로판매대 7-1,대구,서구,1,967,2021-06-12
포유25시편의점복권방,충남 당진시 덕평로 1304 3동 포유25시편의점내,충남,당진시,1,967,2021-06-12
GS25(서면일번가점),부산 부산진구 신천대로62번길 34 동흥빌딩,부산,부산진구,1,966,2021-06-05
호선상회,부산 사하구 동매로 167,부산,사하구,1,966,2021-06-05
짱25시,"대구 수성구 달구벌대로 2610,(만촌동)",대구,수성구,1,966,2021-06-05
왕대박찬스,제주 서귀포시 중앙로 64 랑경플라워,제주,서귀포시,1,966,2021-06-05
GS25(역삼대홍점),서울 강남구 논현로63길 19,서울,강남구,1,965,2021-05-29
GS25(사당역점),서울 동작구 동작대로1길 27,서울,동작구,1,965,2021-05-29
Proto샵종암점,서울 성북구 종암로19길 7 큰 길쪽 복권방,서울,성북구,1,965,2021-05-29
이마트24문경로또명당점,경북 문경시 당교로 175 이마트24문경로또명당점,경북,문경시,1,965,2021-05-29
왕자사진관,"서울 중랑구 양원역로 2 일흥빌딩1층1,2호",서울,중랑구,1,964,2021-05-22
하늘바다 편의점 복권방,인천 부평구 부흥로 389 백산빌딩 1층 102호,인천,부평구,1,964,2021-05-22
대박로또방,경남 양산시 삼호로 71 1층 2호,경남,양산시,1,964,2021-05-22
태금편의점,경남 창원시 마산회원구 옥정3길 25 신축건물1층,경남,창원시,1,964,2021-05-22
이마트24울산삼산본동점,울산 남구 돋질로 445,울산,남구,1,963,2021-05-15
근처로또,경기 수원시 팔달구 효원로 187 1층 102호(인계동),경기,수원시,1,963,2021-05-15
행운팡팡 복권방,"경기 안양시 동안구 경수대로 980 안양임곡휴먼시아나상가동 101호(비산동,임곡휴먼시아 나상가동)",경기,안양시,1,963,2021-05-15
형창,경기 파주시 검바위길 144-12,경기,파주시,1,963,2021-05-15
대박복권방,경북 의성군 중앙길 52,경북,의성군,1,963,2021-05-15
로또,부산 부산진구 엄광로 25 새학문서점내,부산,부산진구,1,962,2021-05-08
유원상사,대구 달성군 세천로6길 1 코리아마트세천점,대구,달성군,1,962,2021-05-08
대박복권,대구 달성군 세천로 113 1층,대구,달성군,1,962,2021-05-08
왕관복권,경기 수원시 권선구 동수원로146번길 192-15 102호(곡반정동),경기,수원시,1,962,2021-05-08
CU(경포하나점),강원 강릉시 해안로 513,강원,강릉시,1,962,2021-05-08
한민복권,충남 아산시 영인로96번길 10,충남,아산시,1,962,2021-05-08
씨스페이스(정릉3점),서울 성북구 솔샘로6길 66 청수한의원,서울,성북구,1,961,2021-05-01
역곡중앙슈퍼,경기 부천시 부일로 724,경기,부천시,1,961,2021-05-01
대박로또,경북 영천시 금호로 88 태성맨션,경북,영천시,1,961,2021-05-01
월야하나로복권,전남 함평군 밀재로 1512 1층,전남,함평군,1,960,2021-04-24
빙고복권방  잉크충전방,제주 제주시 남녕로 36 영진그린빌라 영진그린빌라102호,제주,제주시,1,960,2021-04-24
수천하명당,부산 부산진구 대학로 20-1 1층 복권방,부산,부산진구,1,959,2021-04-17
골든박스,"경기 광명시 하안로288번길 19 103호(하안동, 부림코아)",경기,광명시,1,959,2021-04-17
씨스페이스(개나리점),인천 남동구 인주대로 660 개나리빌딩 101호,인천,남동구,1,958,2021-04-10
원제슈퍼마켓,인천 부평구 마장로 458-1 1층,인천,부평구,1,958,2021-04-10
알리바이로또하남3지구점,광주 광산구 하남대로 95 알리바이하남3지구점,광주,광산구,1,958,2021-04-10
나라복권,울산 북구 명촌17길 23 울산명촌효성해링턴플레이스 8102동115호,울산,북구,1,958,2021-04-10
본 로또복권방,경기 포천시 장암1길 35,경기,포천시,1,958,2021-04-10
로또판매점,경북 예천군 예천읍 효자로 82,경북,예천군,1,958,2021-04-10
노다지복권방,부산 수영구 연수로 257-2,부산,수영구,1,957,2021-04-03
오렌지데이연산점,부산 연제구 거제천로 174,부산,연제구,1,957,2021-04-03
GS25(만평점),대구 서구 팔달로 142 GS25만평점,대구,서구,1,957,2021-04-03
소요(용담점),제주 제주시 서문로 18-1,제주,제주시,1,957,2021-04-03
축복마트,서울 중랑구 동일로 616,서울,중랑구,1,956,2021-03-27
MY레몬,경기 광명시 금하로 533 1층일부(소하동),경기,광명시,1,956,2021-03-27
싼타슈퍼,경기 시흥시 군서마을로 42,경기,시흥시,1,956,2021-03-27
가자세계주류(종로점),서울 종로구 수표로 112-1,서울,종로구,1,954,2021-03-13
신호 로또판매점,부산 강서구 신호산단2로 53-1 1층 103호,부산,강서구,1,954,2021-03-13
럭키복권,경기 김포시 김포대로 2231 1층 2호,경기,김포시,1,954,2021-03-13
쿠아안경원,경기 안산시 단원구 신각길 44 휴먼빌2차아파트상가102호,경기,안산시,1,954,2021-03-13
서종복권판매점,경기 고양시 덕양구 고양대로1315번길 5 1층,경기,고양시,1,953,2021-03-06
동행로또복권방,경기 광명시 시청로 142-1 101호(철산동),경기,광명시,1,953,2021-03-06
대박찬스,전남 여수시 문수로 159-1,전남,여수시,1,953,2021-03-06
GS25(구로제일점),서울 구로구 구일로4길 33 103호,서울,구로구,1,952,2021-02-27
GS25(야탑프리아점),경기 성남시 분당구 야탑로 106 프리아오프스텔101호,경기,성남시,1,951,2021-02-20
행운복권편의점,경기 파주시 문향로 106,경기,파주시,1,951,2021-02-20
돼지의꿈,광주 북구 경열로 212,광주,북구,1,949,2021-02-06
일주일행복로또(파장매표소),경기 수원시 장안구 파장로82번길 3 유일청과,경기,수원시,1,949,2021-02-06
플러스복권,경기 시흥시 큰솔로 42 102호,경기,시흥시,1,949,2021-02-06
노다지복권,"인천 계양구 장제로 916 계양병원 1층, 일부호",인천,계양구,1,948,2021-01-30
가온복권,"인천 서구 서로3로 50 상가2동B215호(당하동, 검단신도시 모아미래도 엘리트파크)",인천,서구,1,948,2021-01-30
다담,서울 동대문구 장한로18길 50,서울,동대문구,1,947,2021-01-23
일산복권,경기 고양시 일산동구 무궁화로 31-16 남정시티프라자8차 103호,경기,고양시,1,947,2021-01-23
1등복권방,경기 오산시 수청로 201,경기,오산시,1,947,2021-01-23
위드미청주예체로점,충북 청주시 서원구 예체로19번길 3,충북,청주시,1,947,2021-01-23
나눔로또,충남 논산시 중앙로 201,충남,논산시,1,947,2021-01-23
GS25(반포중앙점),서울 서초구 사평대로55길 37 1층,서울,서초구,1,946,2021-01-16
홈플러스앞가로판매점,서울 양천구 등촌로 172,서울,양천구,1,946,2021-01-16
문구뱅크,서울 은평구 서오릉로 71 영화마스타골프랜드 문구뱅크,서울,은평구,1,946,2021-01-16
복터졌네 대박로또,부산 사상구 광장로21번길 46,부산,사상구,1,946,2021-01-16
태수상사,대구 달서구 월배로39길 30 이마트24달서월배로점,대구,달서구,1,946,2021-01-16
토큰박스(하나백화점앞),대구 북구 팔달로 177,대구,북구,1,945,2021-01-09
별내로또(픽미픽미아이스삼육대점),경기 남양주시 순화궁로 272 115호,경기,남양주시,1,945,2021-01-09
로또복권방,부산 해운대구 재반로 249,부산,해운대구,1,944,2021-01-02
더드림,경기 안산시 상록구 예술대학로 226 상가2호,경기,안산시,1,944,2021-01-02
로또마트,경기 평택시 고덕여염10길 86 104호,경기,평택시,1,944,2021-01-02
관촌방,경기 이천시 경충대로 2241 1층 상가,경기,이천시,1,943,2020-12-26
동행행운lotto방,경기 화성시 한절이1길 6-13,경기,화성시,1,943,2020-12-26
GS25(양산신평점),경남 양산시 신평중앙길 1 GS25,경남,양산시,1,943,2020-12-26
미니24시,인천 미추홀구 경인로 437,인천,미추홀구,1,942,2020-12-19
행복한삼남매,경기 양평군 강남로 689 1층,경기,양평군,1,942,2020-12-19
로또명당 중리점,경남 창원시 마산회원구 옥정1길 21 수미산장 1층,경남,창원시,1,942,2020-12-19
CU(좌동중앙점),부산 해운대구 양운로 98 대하프라자1층 CU좌동중앙점,부산,해운대구,1,941,2020-12-12
GS25(대전도룡점),대전 유성구 대덕대로 594 타워코리아나주상복,대전,유성구,1,941,2020-12-12
천마산 쉼터 복권명당,경기 남양주시 묵현로 11-3 1층 7호,경기,남양주시,1,941,2020-12-12
씨유 용인포곡둔전점,경기 용인시 처인구 포곡로118번길 26-1 유성시티빌 103호,경기,용인시,1,941,2020-12-12
일등드림복권방,경기 화성시 경기동로 476,경기,화성시,1,941,2020-12-12
수복권방,충남 천안시 서북구 한들1로 88 천안백석LH천년나무1단지아파트 상가동 103호,충남,천안시,1,941,2020-12-12
GS25(천안장미점),충남 천안시 서북구 미라2길 22-4,충남,천안시,1,941,2020-12-12
LH로또,전북 전주시 완산구 호암로 91,전북,전주시,1,940,2020-12-05
명품로또,경북 구미시 신시로 10,경북,구미시,1,940,2020-12-05
로또지물포,서울 마포구 방울내로 78,서울,마포구,1,939,2020-11-28
패밀리마트전포점,부산 부산진구 당감로 27-1 1층,부산,부산진구,1,939,2020-11-28
로또명당,"대구 달서구 월성로 20 건도파라다이스 105-1호,건도파라다이스",대구,달서구,1,939,2020-11-28
성명당,인천 미추홀구 한나루로 598-4,인천,미추홀구,1,939,2020-11-28
명품로또,세종 새롬중앙1로 13 새뜸마을6단지 114호,세종,세종시,1,939,2020-11-28
로또판매점,경기 시흥시 금오로 503,경기,시흥시,1,939,2020-11-28
금강안경원,전북 군산시 중앙로 186 1001안경콘텍트,전북,군산시,1,939,2020-11-28
행운하우스,전북 전주시 덕진구 송천4길 56-3,전북,전주시,1,939,2020-11-28
로또까페,인천 계양구 길마로 35 구일빌딩 1층 102호,인천,계양구,1,938,2020-11-21
로또마당,충북 충주시 국원대로 356 1층 세븐일레븐,충북,충주시,1,938,2020-11-21
양산역씨유점,경남 양산시 양산역6길 3 센트럴스위트 112호 CU편의점,경남,양산시,1,938,2020-11-21
황금돼지로또,부산 수영구 광남로48번길 12 남천동,부산,수영구,1,937,2020-11-14
원흥로또 앤 픽미아이스,경기 고양시 덕양구 삼송로 12 102호,경기,고양시,1,937,2020-11-14
GS25(수원매탄점),경기 수원시 영통구 인계로 239 성일프라자117호,경기,수원시,1,937,2020-11-14
일등복권,서울 강서구 초원로 83 101호,서울,강서구,1,936,2020-11-07
해태식품,서울 금천구 시흥대로50길 9,서울,금천구,1,936,2020-11-07
프로통신,인천 남동구 구월로 366,인천,남동구,1,936,2020-11-07
일등복권방,경기 부천시 삼작로 481 영미빌딩,경기,부천시,1,936,2020-11-07
1등 복권,경기 시흥시 배곧4로 32-27 광장프라자 105호,경기,시흥시,1,936,2020-11-07
지우시스템,경기 안성시 덕봉서원로 37,경기,안성시,1,936,2020-11-07
정우빌딩,경남 진주시 평거로 38 세븐일레븐 내,경남,진주시,1,936,2020-11-07
대박로또,서울 송파구 마천로57길 5 마천빌딩,서울,송파구,1,935,2020-10-31
통일마트,서울 종로구 종로 19 르메이에르종로타운 110-1호,서울,종로구,1,935,2020-10-31
CU(망우점),서울 중랑구 망우로 410,서울,중랑구,1,935,2020-10-31
